твёрдый,твёрдый,"hard, solid, firm, strong, steadfast, stable","hart, standhaft; fest, fix",твёрже,тверде'йший,твёрд,тверда',твёрдо,"тверды',твёрды",твёрдый,твёрдого,твёрдому,"твёрдый,твёрдого",твёрдым,твёрдом,твёрдая,твёрдой,твёрдой,твёрдую,"твёрдой,(твёрдою)",твёрдой,твёрдое,твёрдого,твёрдому,твёрдое,твёрдым,твёрдом,твёрдые,твёрдых,твёрдым,"твёрдые,твёрдых",твёрдыми,твёрдых
вынужденный,вы'нужденный,"forced; necessary, compelled","gezwungen, erzwungen, notgedrungen",,,вы'нужден,вы'нуждена,вы'нуждено,вы'нуждены,вы'нужденный,вы'нужденного,вы'нужденному,"вы'нужденный,вы'нужденного",вы'нужденным,вы'нужденном,вы'нужденная,вы'нужденной,вы'нужденной,вы'нужденную,"вы'нужденной,(вы'нужденною)",вы'нужденной,вы'нужденное,вы'нужденного,вы'нужденному,вы'нужденное,вы'нужденным,вы'нужденном,вы'нужденные,вы'нужденных,вы'нужденным,"вы'нужденные,вы'нужденных",вы'нужденными,вы'нужденных
больший,бо'льший,greater,der größere,,,,,,,бо'льший,бо'льшего,бо'льшему,"бо'льший,бо'льшего",бо'льшим,бо'льшем,бо'льшая,бо'льшей,бо'льшей,бо'льшую,"бо'льшей,(бо'льшею)",бо'льшей,бо'льшее,бо'льшего,бо'льшему,бо'льшее,бо'льшим,бо'льшем,бо'льшие,бо'льших,бо'льшим,"бо'льшие,бо'льших",бо'льшими,бо'льших
одетый,оде'тый,dressed,"gekleidet, angezogen",,,оде'т,оде'та,оде'то,оде'ты,оде'тый,оде'того,оде'тому,"оде'тый,оде'того",оде'тым,оде'том,оде'тая,оде'той,оде'той,оде'тую,"оде'той,(оде'тою)",оде'той,оде'тое,оде'того,оде'тому,оде'тое,оде'тым,оде'том,оде'тые,оде'тых,оде'тым,"оде'тые,оде'тых",оде'тыми,оде'тых
солнечный,со'лнечный,"sun, solar, sunny",Sonnen-; sonnig,,,со'лнечен,со'лнечна,со'лнечно,со'лнечны,со'лнечный,со'лнечного,со'лнечному,"со'лнечный,со'лнечного",со'лнечным,со'лнечном,со'лнечная,со'лнечной,со'лнечной,со'лнечную,"со'лнечной,(со'лнечною)",со'лнечной,со'лнечное,со'лнечного,со'лнечному,со'лнечное,со'лнечным,со'лнечном,со'лнечные,со'лнечных,со'лнечным,"со'лнечные,со'лнечных",со'лнечными,со'лнечных
домашний,дома'шний,"house, home, domestic, home-made, home-spun","Haus-, Privat-; häuslich",,,*дома'шен,дома'шня,дома'шне,дома'шни,дома'шний,дома'шнего,дома'шнему,"дома'шний,дома'шнего",дома'шним,дома'шнем,дома'шняя,дома'шней,дома'шней,дома'шнюю,"дома'шней, дома'шнею",дома'шней,дома'шнее,дома'шнего,дома'шнему,дома'шнее,дома'шним,дома'шнем,дома'шние,дома'шних,дома'шним,"дома'шние,дома'шних",дома'шними,дома'шних
богатый,бога'тый,"rich, wealthy, rich man, the rich","reich, reichlich",бога'че,са'мый бога'тый;богате'йший,бога'т,бога'та,бога'то,бога'ты,бога'тый,бога'того,бога'тому,"бога'того,бога'тый",бога'тым,бога'том,бога'тая,бога'той,бога'той,бога'тую,"бога'той,бога'тою",бога'той,бога'тое,бога'того,бога'тому,бога'тое,бога'тым,бога'том,бога'тые,бога'тых,бога'тым,"бога'тых,бога'тые",бога'тыми,бога'тых
бледный,бле'дный,"pale, pallid, wan, insipid, colourless","blaß, bleich",,,бле'ден,бле'дна,бле'дно,бле'дны,бле'дный,бле'дного,бле'дному,"бле'дный,бле'дного",бле'дным,бле'дном,бле'дная,бле'дной,бле'дной,бле'дную,"бле'дной,(бле'дною)",бле'дной,бле'дное,бле'дного,бле'дному,бле'дное,бле'дным,бле'дном,бле'дные,бле'дных,бле'дным,"бле'дные,бле'дных",бле'дными,бле'дных
незнакомый,незнако'мый,"unknown, unfamiliar, unconversant","unbekannt, fremd; der Unbekannte",,,незнако'м,незнако'ма,незнако'мо,незнако'мы,незнако'мый,незнако'мого,незнако'мому,"незнако'мый,незнако'мого",незнако'мым,незнако'мом,незнако'мая,незнако'мой,незнако'мой,незнако'мую,"незнако'мой, незнако'мою",незнако'мой,незнако'мое,незнако'мого,незнако'мому,незнако'мое,незнако'мым,незнако'мом,незнако'мые,незнако'мых,незнако'мым,"незнако'мые,незнако'мых",незнако'мыми,незнако'мых
обязанный,обя'занный,"obliged, indebted",verpflichtet,,,обя'зан,обя'зана,обя'зано,обя'заны,обя'занный,обя'занного,обя'занному,"обя'занный,обя'занного",обя'занным,обя'занном,обя'занная,обя'занной,обя'занной,обя'занную,"обя'занной,(обя'занною)",обя'занной,обя'занное,обя'занного,обя'занному,обя'занное,обя'занным,обя'занном,обя'занные,обя'занных,обя'занным,"обя'занные,обя'занных",обя'занными,обя'занных
громкий,гро'мкий,"loud, famous, celebrated, bombastic, high-flown",laut,гро'мче,громча'йший,гро'мок,громка',гро'мко,гро'мки,гро'мкий,гро'мкого,гро'мкому,"гро'мкий,гро'мкого",гро'мким,гро'мком,гро'мкая,гро'мкой,гро'мкой,гро'мкую,"гро'мкой,(гро'мкою)",гро'мкой,гро'мкое,гро'мкого,гро'мкому,гро'мкое,гро'мким,гро'мком,гро'мкие,гро'мких,гро'мким,"гро'мкие,гро'мких",гро'мкими,гро'мких
правильный,пра'вильный,"correct, true; regular, proper, rectilinear; levelling, correcting, straightening","richtig, korrekt, fehlerlos",пра'вильнее,са'мый пра'вильный,пра'вилен,пра'вильна,пра'вильно,пра'вильны,пра'вильный,пра'вильного,пра'вильному,"пра'вильный,пра'вильного",пра'вильным,пра'вильном,пра'вильная,пра'вильной,пра'вильной,пра'вильную,"пра'вильной,(пра'вильною)",пра'вильной,пра'вильное,пра'вильного,пра'вильному,пра'вильное,пра'вильным,пра'вильном,пра'вильные,пра'вильных,пра'вильным,"пра'вильные,пра'вильных",пра'вильными,пра'вильных
дешёвый,дешёвый,"cheap, inexpensive, low",billig,деше'вле,дешеве'йший,дёшев,дешева',дёшево,дёшевы,дешёвый,дешёвого,дешёвому,"дешёвый,дешёвого",дешёвым,дешёвом,дешёвая,дешёвой,дешёвой,дешёвую,"дешёвой,(дешёвою)",дешёвой,дешёвое,дешёвого,дешёвому,дешёвое,дешёвым,дешёвом,дешёвые,дешёвых,дешёвым,"дешёвые,дешёвых",дешёвыми,дешёвых
голодный,голо'дный,hungry,hungrig,,,го'лоден,голодна',голо'дно,"голо'дны,голодны'",голо'дный,голо'дного,голо'дному,"голо'дного,голо'дный",голо'дным,голо'дном,голо'дная,голо'дной,голо'дной,голо'дную,"голо'дной,голо'дною",голо'дной,голо'дное,голо'дного,голо'дному,голо'дное,голо'дным,голо'дном,голо'дные,голо'дных,голо'дным,"голо'дных,голо'дные",голо'дными,голо'дных
жаркий,жа'ркий,"hot, ardent","heiß, heftig",жа'рче,жа'рчейщий,жа'рок,жарка',жа'рко,жа'рки,жа'ркий,жа'ркого,жа'ркому,"жа'ркого,жа'ркий",жа'рким,жа'рком,жа'ркая,жа'ркой,жа'ркой,жа'ркую,"жа'ркой,жа'ркою",жа'ркой,жа'ркое,жа'ркого,жа'ркому,жа'ркое,жа'рким,жа'рком,жа'ркие,жа'рких,жа'рким,"жа'рких,жа'ркие",жа'ркими,жа'рких
медленный,ме'дленный,slow,langsam,ме'дленнее,ме'дленнейший,"ме'дленен,ме'длен",ме'дленна,ме'дленно,ме'дленны,ме'дленный,ме'дленного,ме'дленному,"ме'дленный,ме'дленного",ме'дленным,ме'дленном,ме'дленная,ме'дленной,ме'дленной,ме'дленную,"ме'дленной,(ме'дленною)",ме'дленной,ме'дленное,ме'дленного,ме'дленному,ме'дленное,ме'дленным,ме'дленном,ме'дленные,ме'дленных,ме'дленным,"ме'дленные,ме'дленных",ме'дленными,ме'дленных
вкусный,вку'сный,"tasty, delicious, palatable, savoury",lecker; schmackhaft,вкусне'е,вкусне'йший,вку'сен,вкусна',вку'сно,"вкусны',вку'сны",вку'сный,вку'сного,вку'сному,"вку'сный,вку'сного",вку'сным,вку'сном,вку'сная,вку'сной,вку'сной,вку'сную,"вку'сной,(вку'сною)",вку'сной,вку'сное,вку'сного,вку'сному,вку'сное,вку'сным,вку'сном,вку'сные,вку'сных,вку'сным,"вку'сные,вку'сных",вку'сными,вку'сных
уютный,ую'тный,"comfortable, cosy, comfy, agreeable","gemütlich, behaglich",,,ую'тен,ую'тна,ую'тно,ую'тны,ую'тный,ую'тного,ую'тному,"ую'тный,ую'тного",ую'тным,ую'тном,ую'тная,ую'тной,ую'тной,ую'тную,"ую'тной,(ую'тною)",ую'тной,ую'тное,ую'тного,ую'тному,ую'тное,ую'тным,ую'тном,ую'тные,ую'тных,ую'тным,"ую'тные,ую'тных",ую'тными,ую'тных
сей,сей,This,dieser,,,,,,,се'й,сего',сему',"се'й,сего'",си'м,се'м,сия',се'й,се'й,сию',"се'й, се'ю",се'й,"сие', се'",сего',сему',"сие', се'",си'м,се'м,сии',си'х,си'м,"сии',си'х",си'ми,си'х
недалёкий,недалёкий,"near, not far off, short, none too clever, dull-witted, not bright","nahe, nicht weit, kurz, beschränkt",,,недалёк,недалека',неда'леко//недалеко',неда'леки//недалеки',недалёкий,недалёкого,недалёкому,"недалёкий,недалёкого",недалёким,недалёком,недалёкая,недалёкой,недалёкой,недалёкую,"недалёкой, недалёкою",недалёкой,недалёкое,недалёкого,недалёкому,недалёкое,недалёким,недалёком,недалёкие,недалёких,недалёким,"недалёкие,недалёких",недалёкими,недалёких
лёгкий,лёгкий,"light, easy, slight; lung","leicht; schwach, sachte",ле'гче,легча'йший,лёгок,легка',легко',легки',лёгкий,лёгкого,лёгкому,"лёгкий,лёгкого",лёгким,лёгком,лёгкая,лёгкой,лёгкой,лёгкую,"лёгкой, лёгкою",лёгкой,лёгкое,лёгкого,лёгкому,лёгкое,лёгким,лёгком,лёгкие,лёгких,лёгким,"лёгкие,лёгких",лёгкими,лёгких
весь,весь,"all, the whole of, everything, everybody, everyone, no more left","alle, all die, ganz",,,,,,,ве'сь,всего',всему',"ве'сь, всего'",все'м,всём,вся',все'й,все'й,всю',"все'й, все'ю",все'й,всё,всего',всему',всё,все'м,всём,все',все'х,все'м,"все', все'х",все'ми,все'х
